customer_id,contract_id,invoice_date,renewal_date,product,amount,currency,region
CUST-000285,CTR-2024-000545,2025-09-01,2026-03-01,Core Platform - Starter,486.23,USD,North America
CUST-000297,CTR-2023-000563,2025-09-01,2025-10-01,Single Sign-On,32021,JPY,APAC
CUST-000299,CTR-2023-000568,2025-09-01,2025-10-01,Core Platform - Enterprise,5003.29,USD,North America
CUST-000301,CTR-2024-000571,2025-09-01,2026-09-01,Core Platform - Enterprise,192423.81,NZD,APAC
CUST-000305,CTR-2020-000580,2025-09-01,2025-11-01,Core Platform - Professional,1266.70,USD,North America
CUST-000305,CTR-2021-000581,2025-09-01,2025-11-01,Premium Support,286.98,USD,North America
CUST-000310,CTR-2023-000592,2025-09-01,2025-10-01,API Gateway,199.29,EUR,EMEA
CUST-000326,CTR-2024-000630,2025-09-01,2026-08-01,Single Sign-On,329.28,AUD,APAC
CUST-000328,CTR-2023-000635,2025-09-01,2025-10-01,Single Sign-On,202.14,EUR,EMEA
CUST-000341,CTR-2024-000660,2025-09-01,2025-12-01,API Gateway,117954.88,INR,APAC
CUST-000346,CTR-2021-000672,2025-09-01,2025-11-01,Workflow Automation,395.45,USD,North America
CUST-000347,CTR-2021-000676,2025-09-01,2026-09-01,Workflow Automation,759.98,USD,North America
CUST-000357,CTR-2023-000690,2025-09-01,2025-10-01,Advanced Analytics,531.93,AUD,APAC
CUST-000360,CTR-2023-000697,2025-09-01,2026-08-01,Core Platform - Professional,193.96,USD,North America
CUST-000360,CTR-2025-000698,2025-09-01,2026-08-01,Premium Support,233.45,USD,North America
CUST-000366,CTR-2022-000711,2025-09-01,2025-10-01,Core Platform - Starter,8862.67,INR,APAC
CUST-000368,CTR-2024-000715,2025-09-01,2026-05-01,Sandbox Environment,2142.34,MXN,LATAM
CUST-000375,CTR-2024-000729,2025-09-01,2026-09-01,Core Platform - Professional,618.06,AUD,APAC
CUST-000376,CTR-2024-000733,2025-09-01,2025-11-01,Mobile Field App,706.12,EUR,EMEA
CUST-000391,CTR-2024-000762,2025-09-01,2026-09-01,Core Platform - Professional,3978.98,EUR,EMEA
CUST-000392,CTR-2025-000764,2025-09-01,2026-09-01,Core Platform - Enterprise,509259.13,USD,North America
CUST-000392,CTR-2025-000765,2025-09-01,2026-09-01,Workflow Automation,7220.20,USD,North America
CUST-000392,CTR-2025-000769,2025-09-01,2027-09-01,Sandbox Environment,2738.88,USD,North America
CUST-000395,CTR-2025-000776,2025-09-01,2026-03-01,Core Platform - Professional,274.49,NZD,APAC
CUST-000397,CTR-2020-000779,2025-09-01,2026-09-01,Core Platform - Starter,107.85,CAD,North America
CUST-000409,CTR-2022-000798,2025-09-01,2025-12-01,Data Warehouse Sync,5252.25,AED,EMEA
CUST-000421,CTR-2023-000818,2025-09-01,2025-10-01,Core Platform - Starter,1200.00,MXN,LATAM
CUST-000423,CTR-2019-000821,2025-09-01,2028-09-01,Workflow Automation,33615.00,BRL,LATAM
CUST-000425,CTR-2024-000824,2025-09-01,2025-11-01,Core Platform - Professional,2750.91,GBP,EMEA
CUST-000426,CTR-2019-000828,2025-09-01,2026-06-01,Core Platform - Enterprise,99220.03,USD,North America
CUST-000426,CTR-2019-000829,2025-09-01,2026-09-01,Data Warehouse Sync,10465.92,USD,North America
CUST-000437,CTR-2025-000848,2025-09-01,2025-10-01,Core Platform - Professional,240.28,USD,North America
CUST-000441,CTR-2024-000856,2025-09-01,2025-10-01,API Gateway,689.05,SGD,APAC
CUST-000448,CTR-2023-000867,2025-09-01,2025-10-01,Core Platform - Starter,52.41,USD,North America
CUST-000455,CTR-2023-000875,2025-09-01,2025-11-01,Core Platform - Enterprise,3885.86,USD,North America
CUST-000457,CTR-2025-000881,2025-09-01,2026-04-01,Core Platform - Enterprise,23586.92,USD,North America
CUST-000467,CTR-2023-000895,2025-09-01,2025-10-01,Core Platform - Professional,251.55,USD,North America
CUST-000468,CTR-2021-000897,2025-09-01,2025-10-01,Core Platform - Enterprise,5411.51,SGD,APAC
CUST-000483,CTR-2025-000921,2025-09-01,2026-05-01,Core Platform - Starter,3485.00,BRL,LATAM
CUST-000490,CTR-2022-000935,2025-09-01,2025-10-01,Core Platform - Starter,75.99,USD,North America
CUST-000493,CTR-2022-000939,2025-09-01,2025-10-01,Core Platform - Professional,10641.39,INR,APAC
CUST-000494,CTR-2023-000940,2025-09-01,2025-12-01,Core Platform - Enterprise,649310.09,INR,APAC
CUST-000497,CTR-2024-000945,2025-09-01,2025-10-01,Core Platform - Professional,194.40,USD,North America
CUST-000498,CTR-2023-000947,2025-09-01,2026-08-01,Core Platform - Professional,135.64,AUD,APAC
CUST-000505,CTR-2024-000961,2025-09-01,2026-09-01,Core Platform - Starter,8762.03,USD,North America
CUST-000517,CTR-2025-000978,2025-09-01,2026-09-01,Core Platform - Starter,84377.76,ZAR,EMEA
CUST-000517,CTR-2025-000979,2025-09-01,2026-09-01,Workflow Automation,39752.96,ZAR,EMEA
CUST-000524,CTR-2023-000991,2025-09-01,2027-09-01,Core Platform - Enterprise,10959430.61,INR,APAC
CUST-000524,CTR-2023-000992,2025-09-01,2026-09-01,Data Warehouse Sync,970872.00,INR,APAC
CUST-000524,CTR-2023-000993,2025-09-01,2026-09-01,Single Sign-On,117425.70,INR,APAC
CUST-000533,CTR-2023-001005,2025-09-01,2025-10-01,Core Platform - Starter,74.49,EUR,EMEA
CUST-000534,CTR-2021-001007,2025-09-01,2025-10-01,Core Platform - Starter,57.68,USD,North America
CUST-000536,CTR-2024-001009,2025-09-01,2025-10-01,Core Platform - Professional,428.75,EUR,EMEA
CUST-000538,CTR-2024-001012,2025-09-01,2026-01-01,Core Platform - Enterprise,204838.69,MXN,LATAM
CUST-000538,CTR-2024-001013,2025-09-01,2026-01-01,Advanced Analytics,32179.63,MXN,LATAM
CUST-000540,CTR-2024-001017,2025-09-01,2026-08-01,Core Platform - Professional,583293,JPY,APAC
CUST-000541,CTR-2023-001019,2025-09-01,2025-10-01,Advanced Analytics,577.61,USD,North America
CUST-000542,CTR-2023-001021,2025-09-01,2025-10-01,Core Platform - Starter,83.19,NZD,APAC
CUST-000545,CTR-2024-001026,2025-09-01,2026-06-01,Core Platform - Starter,323.40,USD,North America
CUST-000551,CTR-2025-001038,2025-09-01,2025-10-01,Core Platform - Enterprise,2245.41,CHF,EMEA
CUST-000552,CTR-2021-001039,2025-09-01,2026-09-01,Core Platform - Enterprise,88346.32,USD,North America
CUST-000552,CTR-2022-001041,2025-09-01,2026-09-01,Advanced Analytics,1012.15,USD,North America
CUST-000564,CTR-2022-001070,2025-09-01,2026-09-01,Single Sign-On,5466.61,AED,EMEA
CUST-000590,CTR-2021-001124,2025-09-01,2025-10-01,Single Sign-On,250.00,USD,North America
CUST-000593,CTR-2024-001131,2025-09-01,2025-12-01,Workflow Automation,31132.18,CHF,EMEA
CUST-000593,CTR-2024-001133,2025-09-01,2026-03-01,Premium Support,2703.46,CHF,EMEA
CUST-000596,CTR-2024-001140,2025-09-01,2026-08-01,Advanced Analytics,162.93,USD,North America
CUST-000600,CTR-2024-001146,2025-09-01,2026-06-01,Premium Support,1010.62,NZD,APAC
CUST-000601,CTR-2021-001147,2025-09-01,2025-10-01,Core Platform - Professional,29077.07,SEK,EMEA
CUST-000604,CTR-2025-001153,2025-09-01,2025-10-01,Workflow Automation,42196.37,INR,APAC
CUST-000607,CTR-2023-001160,2025-09-01,2025-10-01,Premium Support,36095.93,MXN,LATAM
CUST-000612,CTR-2021-001169,2025-09-01,2026-09-01,Advanced Analytics,37.00,NZD,APAC
CUST-000614,CTR-2022-001173,2025-09-01,2025-11-01,API Gateway,11460.86,ZAR,EMEA
CUST-000616,CTR-2024-001178,2025-09-01,2025-10-01,Premium Support,652.83,GBP,EMEA
CUST-000617,CTR-2020-001179,2025-09-01,2026-06-01,Core Platform - Professional,3141.46,GBP,EMEA
CUST-000623,CTR-2025-001189,2025-09-01,2025-10-01,Core Platform - Professional,187.54,USD,North America
CUST-000628,CTR-2020-001196,2025-09-01,2026-09-01,Core Platform - Enterprise,128493.19,EUR,EMEA
CUST-000628,CTR-2021-001197,2025-09-01,2026-09-01,Workflow Automation,15079.83,EUR,EMEA
CUST-000635,CTR-2020-001208,2025-09-01,2026-01-01,Premium Support,983.48,USD,North America
CUST-000636,CTR-2019-001209,2025-09-01,2026-01-01,Core Platform - Professional,21212.82,USD,North America
CUST-000645,CTR-2024-001231,2025-09-01,2026-09-01,Core Platform - Professional,173882.63,SEK,EMEA
CUST-000646,CTR-2023-001232,2025-09-01,2026-01-01,Core Platform - Enterprise,7351.29,USD,North America
CUST-000647,CTR-2023-001234,2025-09-01,2025-10-01,Data Warehouse Sync,760.00,BRL,LATAM
CUST-000654,CTR-2024-001245,2025-09-01,2025-10-01,Core Platform - Enterprise,36886.94,MXN,LATAM
CUST-000654,CTR-2024-001246,2025-09-01,2025-12-01,Advanced Analytics,4979.90,MXN,LATAM
CUST-000659,CTR-2020-001255,2025-09-01,2025-10-01,Premium Support,4902.04,AUD,APAC
CUST-000664,CTR-2022-001264,2025-09-01,2026-04-01,Core Platform - Professional,166.13,GBP,EMEA
CUST-000670,CTR-2024-001274,2025-09-01,2026-08-01,Core Platform - Professional,18027.32,INR,APAC
CUST-000671,CTR-2023-001277,2025-09-01,2026-04-01,API Gateway,1329.33,USD,North America
CUST-000674,CTR-2022-001282,2025-09-01,2025-11-01,Data Warehouse Sync,195.48,SGD,APAC
CUST-000675,CTR-2024-001284,2025-09-01,2026-03-01,Sandbox Environment,77.23,USD,North America
CUST-000679,CTR-2023-001290,2025-09-01,2026-03-01,Core Platform - Starter,247.89,EUR,EMEA
CUST-000683,CTR-2024-001297,2025-09-01,2026-05-01,Workflow Automation,79.66,USD,North America
CUST-000694,CTR-2024-001316,2025-09-01,2025-10-01,Core Platform - Starter,410.74,USD,North America
CUST-000698,CTR-2021-001323,2025-09-01,2025-11-01,Core Platform - Starter,668.12,EUR,EMEA
CUST-000700,CTR-2025-001331,2025-09-01,2026-04-01,Single Sign-On,225.07,USD,North America
CUST-000713,CTR-2024-001357,2025-09-01,2026-04-01,Security & Compliance Suite,1069.30,CHF,EMEA
CUST-000715,CTR-2021-001363,2025-09-01,2025-10-01,Workflow Automation,2165.25,USD,North America
CUST-000716,CTR-2024-001364,2025-09-01,2025-10-01,Core Platform - Professional,1334.18,GBP,EMEA
CUST-000716,CTR-2024-001366,2025-09-01,2026-07-01,Single Sign-On,200.56,GBP,EMEA
CUST-000721,CTR-2020-001374,2025-09-01,2025-10-01,Core Platform - Professional,133.35,USD,LATAM
CUST-000724,CTR-2022-001378,2025-09-01,2025-12-01,Core Platform - Starter,191.63,USD,North America
CUST-000727,CTR-2023-001386,2025-09-01,2025-10-01,Security & Compliance Suite,90542.60,INR,APAC
CUST-000729,CTR-2023-001388,2025-09-01,2026-03-01,Core Platform - Enterprise,1247188.29,INR,APAC
CUST-000739,CTR-2022-001406,2025-09-01,2026-03-01,Core Platform - Enterprise,16706.57,NZD,APAC
CUST-000743,CTR-2019-001412,2025-09-01,2026-06-01,Core Platform - Professional,4956.12,USD,North America
CUST-000743,CTR-2020-001415,2025-09-01,2025-12-01,Advanced Analytics,1475.36,USD,North America
CUST-000770,CTR-2022-001463,2025-09-01,2026-07-01,Core Platform - Starter,61303.79,INR,APAC
CUST-000772,CTR-2021-001467,2025-09-01,2025-12-01,Core Platform - Enterprise,100744.22,AUD,APAC
CUST-000775,CTR-2022-001475,2025-09-01,2026-09-01,Core Platform - Enterprise,248614.29,USD,North America
CUST-000776,CTR-2023-001478,2025-09-01,2026-07-01,Core Platform - Professional,1981.56,CAD,North America
CUST-000778,CTR-2025-001480,2025-09-01,2025-10-01,Core Platform - Professional,780.54,USD,North America
CUST-000783,CTR-2024-001487,2025-09-01,2026-05-01,Core Platform - Starter,75.92,SGD,APAC
CUST-000785,CTR-2024-001490,2025-09-01,2025-10-01,Core Platform - Professional,10801.01,INR,APAC
CUST-000793,CTR-2022-001502,2025-09-01,2026-03-01,Core Platform - Enterprise,48624.33,AUD,APAC
CUST-000793,CTR-2022-001503,2025-09-01,2026-03-01,Advanced Analytics,5305.62,AUD,APAC
CUST-000797,CTR-2024-001508,2025-09-01,2026-08-01,Core Platform - Professional,273.59,EUR,EMEA
CUST-000800,CTR-2023-001513,2025-09-01,2025-10-01,Core Platform - Professional,2522.45,AUD,APAC
CUST-000804,CTR-2024-001520,2025-09-01,2026-04-01,Core Platform - Starter,58313,JPY,APAC
CUST-000808,CTR-2023-001528,2025-09-01,2026-01-01,Advanced Analytics,112.01,USD,North America
CUST-000814,CTR-2021-001538,2025-09-01,2026-04-01,Core Platform - Enterprise,844655,JPY,APAC
CUST-000826,CTR-2022-001559,2025-09-01,2026-03-01,Core Platform - Professional,32112.82,ZAR,EMEA
CUST-000826,CTR-2022-001560,2025-09-01,2026-06-01,Advanced Analytics,16828.16,ZAR,EMEA
CUST-000833,CTR-2021-001573,2025-09-01,2027-09-01,Core Platform - Enterprise,127522.30,GBP,EMEA
CUST-000833,CTR-2023-001575,2025-09-01,2026-09-01,Dedicated Infrastructure,30794.86,GBP,EMEA
CUST-000838,CTR-2024-001590,2025-09-01,2026-05-01,Core Platform - Professional,4083.17,USD,North America
CUST-000843,CTR-2021-001598,2025-09-01,2026-08-01,API Gateway,212.34,USD,North America
CUST-000847,CTR-2024-001606,2025-09-01,2026-03-01,Advanced Analytics,28025.71,AED,EMEA
CUST-000848,CTR-2024-001607,2025-09-01,2026-02-01,Core Platform - Professional,7525.88,SGD,APAC
CUST-000854,CTR-2020-001619,2025-09-01,2026-06-01,Premium Support,752.35,GBP,EMEA
CUST-000861,CTR-2025-001635,2025-09-01,2026-09-01,Core Platform - Professional,3197.28,USD,North America
CUST-000862,CTR-2023-001638,2025-09-01,2026-05-01,Workflow Automation,16916,JPY,APAC
CUST-000864,CTR-2025-001641,2025-09-01,2026-02-01,Workflow Automation,42.61,USD,North America
CUST-000866,CTR-2022-001646,2025-09-01,2026-05-01,Advanced Analytics,439.63,USD,North America
CUST-000870,CTR-2020-001654,2025-09-01,2026-09-01,Data Warehouse Sync,2435.83,CAD,North America
CUST-000880,CTR-2024-001668,2025-09-01,2025-10-01,Advanced Analytics,626.35,MXN,LATAM
CUST-000882,CTR-2021-001673,2025-09-01,2026-04-01,Core Platform - Starter,148.45,USD,North America
CUST-000884,CTR-2025-001676,2025-09-01,2026-06-01,Core Platform - Starter,1075.89,NZD,APAC
CUST-000886,CTR-2021-001678,2025-09-01,2026-07-01,Core Platform - Starter,55754.29,INR,APAC
CUST-000888,CTR-2023-001683,2025-09-01,2026-09-01,Advanced Analytics,16134.93,USD,North America
CUST-000888,CTR-2024-001684,2025-09-01,2026-09-01,Premium Support,8774.84,USD,North America
CUST-000891,CTR-2023-001688,2025-09-01,2026-05-01,Core Platform - Starter,39.93,USD,North America
CUST-000906,CTR-2024-001707,2025-09-01,2025-10-01,Core Platform - Professional,90.09,USD,North America
CUST-000907,CTR-2022-001711,2025-09-01,2025-10-01,Security & Compliance Suite,1011.72,USD,North America
CUST-000910,CTR-2025-001714,2025-09-01,2026-02-01,Core Platform - Professional,269.15,AUD,APAC
CUST-000910,CTR-2025-001715,2025-09-01,2026-05-01,API Gateway,286.22,AUD,APAC
CUST-000921,CTR-2023-001738,2025-09-01,2025-10-01,Workflow Automation,138.06,CAD,North America
CUST-000922,CTR-2021-001739,2025-09-01,2025-12-01,Core Platform - Enterprise,13898.40,USD,North America
CUST-000923,CTR-2021-001740,2025-09-01,2025-10-01,Core Platform - Professional,290.90,NZD,APAC
CUST-000924,CTR-2022-001743,2025-09-01,2025-10-01,Advanced Analytics,1327.24,GBP,EMEA
CUST-000936,CTR-2024-001769,2025-09-01,2026-06-01,Core Platform - Professional,3545.88,EUR,EMEA
CUST-000951,CTR-2021-001795,2025-09-01,2026-03-01,Advanced Analytics,8700.83,GBP,EMEA
CUST-000960,CTR-2025-001809,2025-09-01,2026-06-01,Core Platform - Professional,1547.72,CAD,North America
CUST-000962,CTR-2023-001811,2025-09-01,2026-06-01,Core Platform - Starter,57.29,EUR,EMEA
CUST-000963,CTR-2023-001812,2025-09-01,2025-10-01,Core Platform - Professional,2017.47,USD,North America
CUST-000965,CTR-2024-001817,2025-09-01,2025-11-01,Data Warehouse Sync,1104.12,USD,North America
CUST-000971,CTR-2024-001827,2025-09-01,2025-10-01,Core Platform - Starter,168.24,GBP,EMEA
CUST-000974,CTR-2022-001837,2025-09-01,2026-07-01,Single Sign-On,219.57,USD,North America
CUST-000977,CTR-2025-001840,2025-09-01,2025-10-01,Core Platform - Professional,355.52,EUR,EMEA
CUST-000986,CTR-2025-001857,2025-09-01,2026-09-01,Core Platform - Professional,3003.50,USD,North America
CUST-000989,CTR-2021-001863,2025-09-01,2026-07-01,Workflow Automation,73.13,GBP,EMEA
CUST-000992,CTR-2025-001867,2025-09-01,2026-03-01,Core Platform - Professional,600.35,BRL,LATAM
CUST-000998,CTR-2025-001877,2025-09-01,2026-09-01,Core Platform - Professional,2252.72,SGD,APAC
CUST-001001,CTR-2024-001884,2025-09-01,2026-09-01,Core Platform - Enterprise,185951.35,NZD,APAC
CUST-001001,CTR-2024-001886,2025-09-01,2026-09-01,API Gateway,18117.52,NZD,APAC
CUST-001001,CTR-2024-001888,2025-09-01,2026-09-01,Data Warehouse Sync,12770.22,NZD,APAC
CUST-001007,CTR-2025-001897,2025-09-01,2026-06-01,Core Platform - Professional,736783,JPY,APAC
CUST-001008,CTR-2023-001899,2025-09-01,2026-06-01,Core Platform - Professional,1636.27,USD,North America
CUST-001009,CTR-2021-001900,2025-09-01,2025-12-01,Core Platform - Enterprise,5853.15,USD,North America
CUST-001024,CTR-2022-001932,2025-09-01,2025-10-01,API Gateway,3077.05,MXN,LATAM
CUST-001028,CTR-2022-001940,2025-09-01,2025-10-01,Core Platform - Professional,1669.77,USD,North America
CUST-001030,CTR-2024-001944,2025-09-01,2026-06-01,Core Platform - Professional,594.45,USD,North America
CUST-001035,CTR-2025-001956,2025-09-01,2026-06-01,Core Platform - Starter,400.79,EUR,EMEA
CUST-001039,CTR-2021-001963,2025-09-01,2025-10-01,Sandbox Environment,220.48,CAD,North America
CUST-001043,CTR-2023-001971,2025-09-01,2026-05-01,Premium Support,3345.30,AUD,APAC
CUST-001046,CTR-2025-001977,2025-09-01,2025-10-01,API Gateway,201.08,EUR,EMEA
CUST-001047,CTR-2020-001981,2025-09-01,2025-12-01,Advanced Analytics,36664.16,USD,North America
CUST-001047,CTR-2020-001982,2025-09-01,2025-12-01,Sandbox Environment,983.77,USD,North America
CUST-001053,CTR-2025-001994,2025-09-01,2026-03-01,Sandbox Environment,152.08,USD,North America
CUST-001054,CTR-2024-001996,2025-09-01,2026-06-01,Mobile Field App,55.22,BRL,LATAM
CUST-001063,CTR-2023-002014,2025-09-01,2026-03-01,Premium Support,926.53,USD,North America
CUST-001064,CTR-2025-002016,2025-09-01,2025-10-01,Core Platform - Professional,457.12,CHF,EMEA
CUST-001065,CTR-2024-002019,2025-09-01,2026-01-01,Sandbox Environment,78.69,USD,North America
CUST-001066,CTR-2019-002020,2025-09-01,2026-07-01,Core Platform - Professional,53282.86,ZAR,EMEA
CUST-001067,CTR-2024-002022,2025-09-01,2025-10-01,Core Platform - Professional,327.54,USD,North America
CUST-001067,CTR-2024-002023,2025-09-01,2025-12-01,Single Sign-On,243.14,USD,North America
CUST-001071,CTR-2019-002028,2025-09-01,2025-10-01,Core Platform - Starter,111.79,CAD,North America
CUST-001072,CTR-2024-002029,2025-09-01,2026-08-01,Core Platform - Enterprise,9072.03,USD,North America
CUST-001075,CTR-2024-002039,2025-09-01,2026-07-01,Mobile Field App,81.79,EUR,EMEA
CUST-001077,CTR-2024-002044,2025-09-01,2026-08-01,Core Platform - Starter,94.24,USD,North America
CUST-001081,CTR-2023-002051,2025-09-01,2025-12-01,Core Platform - Professional,2130.39,USD,North America
CUST-001082,CTR-2024-002055,2025-09-01,2026-07-01,Advanced Analytics,134773.43,INR,APAC
CUST-001087,CTR-2021-002066,2025-09-01,2026-01-01,Core Platform - Professional,867.81,USD,North America
CUST-001091,CTR-2023-002072,2025-09-01,2026-07-01,Core Platform - Enterprise,4239.67,USD,North America
CUST-001097,CTR-2021-002082,2025-09-01,2026-09-01,Core Platform - Professional,4442745,JPY,APAC
CUST-001099,CTR-2025-002085,2025-09-01,2026-02-01,Workflow Automation,171.86,EUR,EMEA
CUST-001110,CTR-2019-002108,2025-09-01,2026-07-01,Core Platform - Professional,810.60,USD,North America
CUST-001125,CTR-2023-002133,2025-09-01,2026-01-01,Core Platform - Starter,4171.47,INR,APAC
CUST-001130,CTR-2024-002142,2025-09-01,2025-10-01,Core Platform - Professional,1791.96,USD,North America
CUST-001131,CTR-2025-002144,2025-09-01,2025-10-01,Core Platform - Professional,179.45,USD,North America
CUST-001134,CTR-2024-002148,2025-09-01,2025-10-01,Core Platform - Professional,437.56,USD,North America
CUST-001137,CTR-2025-002152,2025-09-01,2026-03-01,Core Platform - Enterprise,5992.06,EUR,EMEA
CUST-001138,CTR-2025-002154,2025-09-01,2026-07-01,Core Platform - Professional,4715.31,USD,North America
CUST-001146,CTR-2025-002166,2025-09-01,2026-06-01,Security & Compliance Suite,844224,JPY,APAC
CUST-001155,CTR-2022-002190,2025-09-01,2025-11-01,Mobile Field App,50078,JPY,APAC
CUST-001161,CTR-2022-002202,2025-09-01,2026-02-01,Core Platform - Professional,3303.83,CHF,EMEA
CUST-001164,CTR-2020-002208,2025-09-01,2026-03-01,Core Platform - Professional,750.07,BRL,LATAM
CUST-001180,CTR-2025-002237,2025-09-01,2026-06-01,Single Sign-On,849.61,AED,EMEA
CUST-001185,CTR-2022-002246,2025-09-01,2025-10-01,API Gateway,838.37,CAD,North America
CUST-001192,CTR-2025-002256,2025-09-01,2026-08-01,Core Platform - Starter,53.01,USD,North America
CUST-001196,CTR-2022-002262,2025-09-01,2026-04-01,Core Platform - Professional,197.60,CHF,EMEA
CUST-001202,CTR-2025-002271,2025-09-01,2025-10-01,Workflow Automation,10016.61,INR,APAC
CUST-001209,CTR-2025-002282,2025-09-01,2026-02-01,Core Platform - Professional,5356.66,MXN,LATAM
CUST-001212,CTR-2025-002286,2025-09-01,2026-04-01,Core Platform - Professional,512.08,USD,North America
CUST-001213,CTR-2025-002287,2025-09-01,2025-10-01,Core Platform - Starter,112.73,GBP,EMEA
CUST-001218,CTR-2025-002297,2025-09-01,2026-07-01,Single Sign-On,206.88,USD,North America
CUST-001233,CTR-2024-002324,2025-09-01,2025-10-01,Workflow Automation,20437,JPY,APAC
CUST-001263,CTR-2022-002379,2025-09-01,2025-11-01,Workflow Automation,427.31,USD,North America
CUST-001265,CTR-2024-002384,2025-09-01,2026-05-01,Mobile Field App,11.95,USD,North America
CUST-001278,CTR-2024-002400,2025-09-01,2026-09-01,Premium Support,31455.51,CAD,North America
CUST-001285,CTR-2025-002415,2025-09-01,2025-10-01,Core Platform - Starter,506.27,USD,North America
CUST-001286,CTR-2020-002418,2025-09-01,2026-01-01,Single Sign-On,179.46,GBP,EMEA
CUST-001296,CTR-2025-002431,2025-09-01,2025-10-01,Premium Support,746.65,USD,North America
CUST-001298,CTR-2025-002435,2025-09-01,2025-10-01,Core Platform - Professional,582.21,AUD,APAC
CUST-001300,CTR-2025-002441,2025-09-01,2026-07-01,Core Platform - Professional,310643,JPY,APAC
CUST-001303,CTR-2025-002444,2025-09-01,2026-07-01,Core Platform - Enterprise,12987.93,GBP,EMEA
CUST-001308,CTR-2022-002457,2025-09-01,2026-03-01,Core Platform - Professional,6355.47,MXN,LATAM
CUST-001310,CTR-2025-002462,2025-09-01,2026-05-01,API Gateway,542.57,USD,North America
CUST-001312,CTR-2021-002467,2025-09-01,2026-01-01,Sandbox Environment,80.45,USD,North America
CUST-001320,CTR-2022-002477,2025-09-01,2025-10-01,Advanced Analytics,381.55,BRL,LATAM
CUST-001323,CTR-2024-002481,2025-09-01,2025-10-01,Core Platform - Professional,62071.02,INR,APAC
CUST-001325,CTR-2022-002485,2025-09-01,2025-11-01,Workflow Automation,989.61,EUR,EMEA
CUST-001325,CTR-2023-002488,2025-09-01,2025-11-01,Premium Support,2443.40,EUR,EMEA
CUST-001346,CTR-2025-002524,2025-09-01,2026-02-01,Core Platform - Professional,27600,JPY,APAC
CUST-001347,CTR-2020-002525,2025-09-01,2026-09-01,Core Platform - Starter,109.01,USD,North America
CUST-001354,CTR-2025-002536,2025-09-01,2026-06-01,Core Platform - Professional,635.79,BRL,LATAM
CUST-001354,CTR-2025-002537,2025-09-01,2025-10-01,Single Sign-On,401.03,BRL,LATAM
CUST-001362,CTR-2025-002548,2025-09-01,2026-03-01,Core Platform - Professional,10867.53,INR,APAC
CUST-001370,CTR-2023-002562,2025-09-01,2026-07-01,Security & Compliance Suite,2292.98,USD,North America
CUST-001379,CTR-2023-002577,2025-09-01,2025-10-01,Core Platform - Enterprise,4133278,JPY,APAC
CUST-001380,CTR-2022-002580,2025-09-01,2026-03-01,Advanced Analytics,846.57,EUR,EMEA
CUST-001381,CTR-2024-002582,2025-09-01,2025-10-01,Core Platform - Professional,13425.88,MXN,LATAM
CUST-001383,CTR-2023-002585,2025-09-01,2025-10-01,Core Platform - Starter,774.00,CAD,North America
CUST-001385,CTR-2023-002588,2025-09-01,2026-07-01,Core Platform - Professional,935.44,USD,North America
CUST-001389,CTR-2022-002594,2025-09-01,2026-07-01,Core Platform - Starter,13507.43,INR,APAC
CUST-001390,CTR-2021-002596,2025-09-01,2026-01-01,Core Platform - Professional,255.38,USD,North America
CUST-001391,CTR-2023-002598,2025-09-01,2025-12-01,Security & Compliance Suite,14758.49,BRL,LATAM
CUST-001397,CTR-2021-002610,2025-09-01,2026-01-01,Core Platform - Professional,2192.70,SGD,APAC
CUST-001402,CTR-2023-002625,2025-09-01,2026-05-01,Core Platform - Starter,14020,JPY,APAC
CUST-001408,CTR-2022-002636,2025-09-01,2026-09-01,Core Platform - Enterprise,29642.25,EUR,EMEA
CUST-001422,CTR-2022-002660,2025-09-01,2025-10-01,Core Platform - Starter,1137.15,USD,North America
CUST-001431,CTR-2020-002676,2025-09-01,2026-03-01,Core Platform - Enterprise,7901.28,USD,North America
CUST-001431,CTR-2020-002677,2025-09-01,2026-09-01,Workflow Automation,17092.89,USD,North America
CUST-001432,CTR-2020-002679,2025-09-01,2026-09-01,Single Sign-On,1065.00,USD,North America
CUST-001439,CTR-2023-002699,2025-09-01,2026-09-01,Premium Support,254.41,USD,North America
CUST-001441,CTR-2023-002704,2025-09-01,2025-11-01,Core Platform - Professional,191.16,USD,North America
CUST-001441,CTR-2024-002705,2025-09-01,2025-10-01,Sandbox Environment,74.53,USD,North America
CUST-001442,CTR-2021-002707,2025-09-01,2025-10-01,Workflow Automation,1680.07,EUR,EMEA
CUST-001445,CTR-2024-002713,2025-09-01,2025-10-01,Single Sign-On,89.27,USD,North America
CUST-001458,CTR-2025-002734,2025-09-01,2025-10-01,Data Warehouse Sync,149.55,USD,North America
CUST-001459,CTR-2025-002736,2025-09-01,2026-06-01,Advanced Analytics,6792.11,EUR,EMEA
CUST-001468,CTR-2023-002755,2025-09-01,2025-10-01,Workflow Automation,63.85,USD,LATAM
CUST-001469,CTR-2025-002758,2025-09-01,2026-06-01,Sandbox Environment,63751,JPY,APAC
CUST-001478,CTR-2025-002774,2025-09-01,2026-03-01,Core Platform - Starter,94.35,USD,North America
CUST-001480,CTR-2022-002779,2025-09-01,2026-07-01,Sandbox Environment,216.99,AUD,APAC
CUST-001481,CTR-2022-002781,2025-09-01,2025-10-01,Core Platform - Starter,4248.48,MXN,LATAM
CUST-001490,CTR-2024-002799,2025-09-01,2025-10-01,Advanced Analytics,685.33,EUR,EMEA
